college_name,department_name,first_step_one_subject,first_step_one_point,first_step_one_ratio,first_step_two_subject,first_step_two_point,first_step_two_ratio,first_step_three_subject,first_step_three_point,first_step_three_ratio,first_step_four_subject,first_step_four_point,first_step_four_ratio,first_step_five_subject,first_step_five_point,first_step_five_ratio,second_step_one_ratio,second_step_two_ratio,second_step_three_ratio,second_step_four_ratio,second_step_five_ratio,second_step_all_ratio,second_step_one_subject,second_step_one_point,second_step_one_all_ratio,second_step_two_subject,second_step_two_point,second_step_two_all_ratio,second_step_three_subject,second_step_three_point, second_step_three_all_ratio,second_step_four_subject,second_step_four_point,second_step_four_all_ratio,second_step_five_subject,second_step_five_point,second_step_five_all_ratio,final_order,thing,order_select,found
國立東華大學,藝術與設計學系,國文,均標,--,社會,--,20,,,,,,,,,,*1.00,--,,,,20%,審查資料,--,20%,認識本系與創意表現,--,20%,,,,,,,,,,素描,項目：修課紀錄(A)、課程學習成果(B、C)、多元表現(F、J、K、M、N)、學習歷程自述(O、P、Q)、其他(R.作品集，需附說明。) ,一、學測國文、社會之級分總和　二、學測社會級分,1
臺北市立大學,視覺藝術學系,國文,均標,6.0,英文,--,5.0,,,,,,,,,,*2.00,*1.00,,,,40%,審查資料,--,40%,面試,--,15%,,,,,,,,,,素描,項目：修課紀錄(A)、課程學習成果(B、C)、多元表現(F、K、N)、學習歷程自述(O) ,一、學測國文、英文之級分總和　二、學測國文級分,1
國立臺東大學,美術產業學系,國文,底標,7.0,,,,,,,,,,,,,*1.00,,,,,15%,審查資料,--,15%,現場繪畫,--,30%,,,,,,,,,,素描,項目：修課紀錄(A)、課程學習成果(B)、多元表現(J、K、L、M、N)、學習歷程自述(Q) ,一、學測國文級分,1
元智大學,藝術與設計學系,國文,--,20.0,英文,--,20.0,數學B,--,20.0,,,,,,,*1.00,*1.00,*1.00,,,30%,審查資料,--,30%,面試,--,40%,,,,,,,,,,素描,項目：修課紀錄(A)、課程學習成果(C)、多元表現(F、K、N)、學習歷程自述(O、P)、其他(R.個人創作作品集) ,一、學測國文、英文、數學B之級分總和　二、學測英文級分　三、學測國文級分,1
華梵大學,美術與文創學系文創設計組,國文,底標,3,英文,--,--,社會,--,--,,,,,,,*1.00,*1.00,*1.00,,,30%,審查資料,--,30%,面談,--,40%,,,,,,,,,,一、面談二、審查資料三、學測社會級分,項目：修課紀錄(A)、課程學習成果(C)、多元表現(J、K、M、N)、學習歷程自述(Q) ,一、學測國文、英文、社會之級分總和　二、學測國文級分　三、學測英文級分　四、學測社會級分,1
長榮大學,台灣文化創意產業學士學位學程,國文,--,5.5,,,,,,,,,,,,,*1.00,,,,,20%,審查資料,--,20%,面試,--,60%,,,,,,,,,,--,項目：修課紀錄(A)、課程學習成果(B、C)、多元表現(F、J、K、M、N)、學習歷程自述(O、P、Q)、其他(R.相關活動參與資料、S.其他有助於審查之資料) ,一、學測國文級分,1
國立臺灣藝術大學,視覺傳達設計學系,國文,均標,4,英文,均標,4,英聽,C級,--,,,,,,,*1.00,*1.00,--,,,20%,審查資料,--,20%,原作審查,--,10%,口試,--,25%,,,,,,,素描,項目：修課紀錄(A)、課程學習成果(C)、多元表現(F、J、K、M、N)、學習歷程自述(O、P、Q) ,一、學測國文、英文之級分總和,1
國立臺灣藝術大學,多媒體動畫藝術學系,國文,後標,3,英文,後標,3,數學B,底標,--,,,,,,,*2.00,*2.00,--,,,20%,審查資料,--,20%,面試,--,35%,,,,,,,,,,素描,項目：修課紀錄(A)、課程學習成果(C)、多元表現(F、J、K、M、N)、學習歷程自述(P、Q) ,一、學測國文、英文、數學B之級分總和　二、學測國文級分　三、學測英文級分,1
南華大學,產品與室內設計學系,國文,底標,10.0,,,,,,,,,,,,,*1.00,,,,,30%,審查資料,--,30%,面試,--,40%,,,,,,,,,,一、面試二、審查資料三、學測國文級分,項目：修課紀錄(A)、課程學習成果(C)、多元表現(F、G、M、N)、學習歷程自述(P、Q)、其他(R.中文自傳、S.其它有利審查資料) ,一、學測國文級分,1
國立臺南藝術大學,材質創作與設計系,國文,--,--,英文,--,--,社會,--,--,,,,,,,*2.00,*1.50,*1.50,,,30%,審查資料,--,30%,面試：現場實作及口試,--,30%,,,,,,,,,,素描,項目：修課紀錄(A)、課程學習成果(B、C)、多元表現(F、G、J、K、N)、學習歷程自述(O、P、Q)、其他(R.其他有利審查資料) ,一、學測國文、英文、社會之級分總和,1
玄奘大學,藝術與創意設計學系,國文,--,5.0,,,,,,,,,,,,,*1.00,,,,,10%,審查資料,--,10%,面試,--,60%,,,,,,,,,,--,項目：修課紀錄(A)、課程學習成果(B、C)、多元表現(M、N)、學習歷程自述(P) ,一、學測國文級分,1
國立高雄大學,工藝與創意設計學系,國文,底標,4.0,英文,底標,4.0,社會,底標,4.0,,,,,,,*1.50,*1.50,*1.50,,,30%,審查資料,--,30%,面試,--,40%,,,,,,,,,,--,項目：修課紀錄(A)、課程學習成果(B、C、E)、多元表現(F、J、K、M、N)、學習歷程自述(O、P、Q) ,一、學測國文、英文、社會之級分總和,1
