college_name,department_name,first_step_one_subject,first_step_one_point,first_step_one_ratio,first_step_two_subject,first_step_two_point,first_step_two_ratio,first_step_three_subject,first_step_three_point,first_step_three_ratio,first_step_four_subject,first_step_four_point,first_step_four_ratio,first_step_five_subject,first_step_five_point,first_step_five_ratio,second_step_one_ratio,second_step_two_ratio,second_step_three_ratio,second_step_four_ratio,second_step_five_ratio,second_step_all_ratio,second_step_one_subject,second_step_one_point,second_step_one_all_ratio,second_step_two_subject,second_step_two_point,second_step_two_all_ratio,second_step_three_subject,second_step_three_point, second_step_three_all_ratio,second_step_four_subject,second_step_four_point,second_step_four_all_ratio,second_step_five_subject,second_step_five_point,second_step_five_all_ratio,final_order,thing,order_select
大葉大學,視覺傳達設計學系(視覺設計組),國文,--,4.5,社會,--,10.0,,,,,,,,,,--,--,,,,0%,審查資料,--,0%,面試,--,60%,,,,,,,,,,--,項目：修課紀錄(A)、課程學習成果(B)、多元表現(F、N)、學習歷程自述(P、Q)、其他(R.其他有利審查資料) ,一、學測國文、社會之級分總和　二、學測國文級分　三、學測社會級分
臺北市立大學,視覺藝術學系,國文,均標,6.0,英文,--,5.0,,,,,,,,,,*2.00,*1.00,,,,40%,審查資料,--,40%,面試,--,15%,,,,,,,,,,素描,項目：修課紀錄(A)、課程學習成果(B、C)、多元表現(F、K、N)、學習歷程自述(O) ,一、學測國文、英文之級分總和　二、學測國文級分
國立嘉義大學,視覺藝術學系,國文,後標,8.0,英文,底標,3.0,社會,後標,5.0,,,,,,,*2.00,*2.00,*1.00,,,20%,審查資料,--,20%,面試,--,20%,,,,,,,,,,素描,項目：修課紀錄(A)、課程學習成果(C、E)、學習歷程自述(P、Q)、其他(R.作品集) ,一、學測國文、英文、社會之級分總和　二、學測國文級分　三、學測社會級分　四、學測英文級分
國立屏東大學,視覺藝術學系數位媒體設計組,國文,均標,6.0,英文,--,5.0,,,,,,,,,,*2.00,*1.50,,,,50%,審查資料,--,50%,,,,,,,,,,,,,一、審查資料二、學測國文級分三、學測英文級分四、學科能力測驗成績,項目：修課紀錄(A)、課程學習成果(B、C、E)、多元表現(F、J、L、M、N)、學習歷程自述(O、P、Q)、其他(R.其他有利審查項目) ,一、學測國文、英文之級分總和　二、學測國文級分　三、學測英文級分
國立屏東大學,視覺藝術學系美術組,國文,後標,6.0,英文,--,5.5,,,,,,,,,,*2.00,*1.00,,,,20%,審查資料,--,20%,,,,,,,,,,,,,素描,項目：修課紀錄(A)、課程學習成果(B、C、E)、多元表現(F、J、K、M、N)、學習歷程自述(O、P、Q)、其他(R.其他有利審查項目) ,一、學測國文、英文之級分總和　二、學測國文級分　三、學測英文級分
南華大學,視覺藝術與設計學系數位設計組,社會,底標,8.0,,,,,,,,,,,,,*1.00,,,,,20%,審查資料,--,20%,面試,--,45%,,,,,,,,,,一、面試二、審查資料三、學測社會級分,項目：修課紀錄(A)、課程學習成果(B、C)、多元表現(F、G、J、M、N)、學習歷程自述(O、P、Q)、其他(R.其他有利審查資料) ,一、學測社會級分
南華大學,視覺藝術與設計學系繪畫文創組,國文,底標,8.0,,,,,,,,,,,,,*1.00,,,,,20%,審查資料,--,20%,面試,--,45%,,,,,,,,,,一、面試二、審查資料三、學測國文級分,項目：修課紀錄(A)、課程學習成果(B、C)、多元表現(F、G、J、M、N)、學習歷程自述(O、P、Q)、其他(R.其他有利審查資料) ,一、學測國文級分
國立高雄師範大學,視覺設計學系,國文,--,--,英文,--,--,國英,--,6,,,,,,,*1.00,*1.00,--,,,35%,審查資料,--,35%,,,,,,,,,,,,,素描,項目：多元表現(F、J、L、N)、學習歷程自述(P、Q)、其他(R.設計作品集乙冊) ,一、學測國文、英文之級分總和　二、學測國文級分　三、學測英文級分
國立臺灣師範大學,設計學系產品設計組,國文,均標,--,英文,均標,--,數學A,均標,--,自然,均標,--,國英數A自,--,5,*1.00,*1.00,*1.00,*1.00,--,50%,審查資料,--,50%,口試,--,15%,設計素描,--,10%,,,,,,,一、指定項目甄試成績二、學測國英數A自級分總和三、口試四、審查資料,項目：修課紀錄(A)、課程學習成果(C)、多元表現(F、J、K、M、N)、學習歷程自述(O、P)、其他(R.成果作品集乙冊) ,一、學測國文、英文、數學A、自然之級分總和　二、學測英文級分　三、學測國文級分　四、學測數學A級分
國立臺灣師範大學,設計學系視覺設計組,國文,--,--,英文,--,--,國英社,--,6,,,,,,,*1.00,*1.00,--,,,35%,審查資料,--,35%,口試,--,15%,,,,,,,,,,素描,項目：修課紀錄(A)、課程學習成果(C)、多元表現(F、J、K、M、N)、學習歷程自述(O、P)、其他(R.成果作品集乙冊) ,一、學測國文、英文、社會之級分總和　二、學測英文級分　三、學測國文級分　四、學測社會級分
實踐大學,資訊模擬與設計學系AR/VR體感科技組(高雄校區),自然,底標,4.0,,,,,,,,,,,,,--,,,,,0%,審查資料,--,0%,面試,--,50%,,,,,,,,,,一、面試,項目：修課紀錄(A)、課程學習成果(B、C)、多元表現(G、H、K、M、N)、學習歷程自述(P、Q) ,一、學測自然級分
實踐大學,資訊模擬與設計學系互動遊戲設計組(高雄校區),國文,底標,4.0,,,,,,,,,,,,,--,,,,,0%,審查資料,--,0%,面試,--,50%,,,,,,,,,,一、面試,項目：修課紀錄(A)、課程學習成果(B、C)、多元表現(G、H、K、M、N)、學習歷程自述(P、Q) ,一、學測國文級分
實踐大學,資訊模擬與設計學系數位3D動畫設計組(高雄校區),社會,底標,8.0,,,,,,,,,,,,,--,,,,,0%,審查資料,--,0%,面試,--,50%,,,,,,,,,,一、審查資料,項目：修課紀錄(A)、課程學習成果(B、C)、多元表現(G、H、K、M、N)、學習歷程自述(P、Q) ,一、學測社會級分
實踐大學,資訊模擬與設計學系遊戲美術設計組(高雄校區),國文,--,15.0,,,,,,,,,,,,,--,,,,,0%,審查資料,--,0%,面試,--,50%,,,,,,,,,,--,項目：修課紀錄(A)、課程學習成果(B、C)、多元表現(F、J、K、M、N)、學習歷程自述(P、Q) ,一、學測國文級分
大葉大學,造形藝術學系(工藝文創組),國文,--,12.0,社會,--,10.0,國社,--,5.0,,,,,,,--,--,--,,,0%,審查資料,--,0%,面試,--,80%,,,,,,,,,,--,項目：修課紀錄(A)、課程學習成果(B)、多元表現(F、N)、學習歷程自述(O、P)、其他(R.其他有利審查資料) ,一、學測國文、社會之級分總和　二、學測國文級分　三、學測社會級分
大葉大學,造形藝術學系(藝術創作組),國文,--,10.0,英文,--,12.0,國英,--,5.0,,,,,,,--,--,--,,,0%,審查資料,--,0%,面試,--,80%,,,,,,,,,,--,項目：修課紀錄(A)、課程學習成果(B)、多元表現(F、N)、學習歷程自述(O、P)、其他(R.其他有利審查資料) ,一、學測國文、英文之級分總和　二、學測國文級分　三、學測英文級分
銘傳大學,都市規劃與防災學系（桃園校區）,國文,後標,3,英文,--,--,社會,後標,3,國英社,--,4,,,,*1.50,*1.00,*1.50,--,,40%,審查資料,--,40%,面試,70分,30%,,,,,,,,,,一、面試二、審查資料三、學測國文級分四、學測社會級分,項目：修課紀錄(A)、課程學習成果(B、E)、多元表現(F、K、N)、學習歷程自述(O、P、Q) ,一、學測國文、英文、社會之級分總和　二、學測社會級分　三、學測國文級分　四、學測英文級分
國立成功大學,都市計劃學系,國文,均標,--,英文,均標,--,數學A,均標,3,國英數A,--,4,,,,*1.00,*1.00,*1.00,--,,40%,審查資料,--,40%,面試,--,30%,,,,,,,,,,一、面試二、審查資料三、學科能力測驗成績,項目：修課紀錄(A)、課程學習成果(B、C)、多元表現(F、G、I、M、N)、學習歷程自述(O、P、Q)、其他(R.其他有利審查資料) ,一、學測國文、英文、數學A之級分總和　二、學測數學A級分
中國文化大學,都市計劃與開發管理學系,國文,--,5.0,社會,後標,3.0,,,,,,,,,,*1.00,*1.00,,,,30%,審查資料,--,30%,面試,--,40%,,,,,,,,,,一、學測國社級分總和二、學測社會級分三、學測國文級分四、指定項目甄試成績,項目：修課紀錄(A)、課程學習成果(B、C、E)、多元表現(F、G、I、J、N)、學習歷程自述(O、P、Q)、其他(R.其他有利審查資料) ,一、學測國文、社會之級分總和　二、學測國文級分
國立金門大學,都市計畫與景觀學系,國文,後標,5.0,英文,--,3.0,社會,--,4.0,,,,,,,*2.00,*1.00,*1.50,,,50%,審查資料,--,50%,,,,,,,,,,,,,一、審查資料二、學測國文級分三、學測社會級分四、學測英文級分,項目：修課紀錄(A)、課程學習成果(B、C)、多元表現(F、K、N)、學習歷程自述(P、Q) ,一、學測國文、英文、社會之級分總和
國立金門大學,都市計畫與景觀學系(願景組),國文,後標,12.0,英文,--,10.0,社會,--,11.0,,,,,,,*2.00,*1.00,*1.50,,,50%,審查資料,--,50%,,,,,,,,,,,,,一、審查資料二、學測國文級分三、學測社會級分四、學測英文級分,項目：修課紀錄(A)、課程學習成果(B、C)、多元表現(F、K、N)、學習歷程自述(P、Q) ,一、學測國文、英文、社會之級分總和
逢甲大學,都市計畫與空間資訊學系,國文,後標,--,英文,後標,--,社會,後標,--,國英社,--,3,,,,*1.00,*1.00,*2.00,--,,40%,審查資料,--,40%,面試,--,30%,,,,,,,,,,一、學測社會級分二、學測國文級分三、學測英文級分四、面試,項目：修課紀錄(A)、課程學習成果(B、C、E)、多元表現(F、J、K、M、N)、學習歷程自述(O、P、Q) ,一、學測國文、英文、社會之級分總和　二、學測國文級分
開南大學,電影與創意媒體學系,社會,底標,3.0,,,,,,,,,,,,,--,,,,,0%,審查資料,--,0%,面試,--,50%,,,,,,,,,,一、面試二、審查資料,項目：修課紀錄(A)、課程學習成果(B、C)、多元表現(G、N)、學習歷程自述(P) ,一、學測社會級分
實踐大學,電腦動畫學士2D3D雙修組(高雄校區),國文,底標,6.0,,,,,,,,,,,,,--,,,,,0%,審查資料,--,0%,面試,--,50%,,,,,,,,,,一、面試,項目：修課紀錄(A)、課程學習成果(B、C)、多元表現(F、G、J、K、N)、學習歷程自述(P、Q) ,一、學測國文級分
實踐大學,電腦動畫學士學位2D組(高雄校區),國文,--,15.0,,,,,,,,,,,,,--,,,,,0%,審查資料,--,0%,面試,--,50%,,,,,,,,,,--,項目：修課紀錄(A)、課程學習成果(B、C)、多元表現(F、G、J、K、N)、學習歷程自述(P、Q) ,一、學測國文級分
實踐大學,電腦動畫學士學位學程3D組(高雄校區),英文,底標,5.0,,,,,,,,,,,,,--,,,,,0%,審查資料,--,0%,面試,--,50%,,,,,,,,,,一、面試,項目：修課紀錄(A)、課程學習成果(B、C)、多元表現(F、H、K、M、N)、學習歷程自述(P、Q) ,一、學測英文級分
中國文化大學,中國戲劇學系,國文,底標,5,社會,--,--,,,,,,,,,,*1.00,*1.00,,,,30%,審查資料,--,30%,面試,--,40%,,,,,,,,,,一、面試二、審查資料三、學測國文級分,項目：修課紀錄(A)、多元表現(J、L、M、N)、學習歷程自述(P、Q) ,一、學測國文、社會之級分總和
國立臺灣藝術大學,中國音樂學系作曲組,國文,--,--,英文,--,--,,,,,,,,,,*1.00,*1.00,,,,20%,審查資料,--,20%,主修,80分,55%,,,,,,,,,,副修,項目：學習歷程自述(O、P、Q) ,一、學測國文、英文之級分總和
國立臺灣藝術大學,中國音樂學系彈弦組,國文,--,--,英文,--,--,,,,,,,,,,*1.00,*1.00,,,,20%,審查資料,--,20%,主修,80分,55%,,,,,,,,,,副修,項目：學習歷程自述(O、P、Q) ,一、學測國文、英文之級分總和
國立臺灣藝術大學,中國音樂學系撥弦組,國文,--,--,英文,--,--,,,,,,,,,,*1.00,*1.00,,,,20%,審查資料,--,20%,主修,80分,55%,,,,,,,,,,副修,項目：學習歷程自述(O、P、Q) ,一、學測國文、英文之級分總和
國立臺灣藝術大學,中國音樂學系擊樂組,國文,--,--,英文,--,--,,,,,,,,,,*1.00,*1.00,,,,20%,審查資料,--,20%,主修,80分,55%,,,,,,,,,,副修,項目：學習歷程自述(O、P、Q) ,一、學測國文、英文之級分總和
國立臺灣藝術大學,中國音樂學系擦弦組(一)-胡琴,國文,--,--,英文,--,--,,,,,,,,,,*1.00,*1.00,,,,20%,審查資料,--,20%,主修,80分,55%,,,,,,,,,,副修,項目：學習歷程自述(O、P、Q) ,一、學測國文、英文之級分總和
國立臺灣藝術大學,中國音樂學系擦弦組(二)-低音擦弦,國文,--,--,英文,--,--,,,,,,,,,,*1.00,*1.00,,,,20%,審查資料,--,20%,主修,80分,55%,,,,,,,,,,副修,項目：學習歷程自述(O、P、Q) ,一、學測國文、英文之級分總和
國立臺灣藝術大學,中國音樂學系管樂組,國文,--,--,英文,--,--,,,,,,,,,,*1.00,*1.00,,,,20%,審查資料,--,20%,主修,80分,55%,,,,,,,,,,副修,項目：學習歷程自述(O、P、Q) ,一、學測國文、英文之級分總和
國立臺灣藝術大學,中國音樂學系聲樂組,國文,--,--,英文,--,--,,,,,,,,,,*1.00,*1.00,,,,20%,審查資料,--,20%,主修,80分,55%,,,,,,,,,,副修,項目：學習歷程自述(O、P、Q) ,一、學測國文、英文之級分總和
國立臺灣藝術大學,亞太建築空間與文物保存學士學位學程,國文,底標,--,英文,底標,--,,,,,,,,,,*2.00,*1.50,,,,25%,審查資料,--,25%,口試,--,35%,,,,,,,,,,素描,項目：修課紀錄(A)、課程學習成果(B、C、D、E)、多元表現(F、J、L、M、N)、學習歷程自述(O、P、Q)、其他(R.作品集) ,一、學測國文、英文之級分總和　二、學測國文級分　三、學測英文級分
華梵大學,佛教藝術學系,國文,底標,10.0,,,,,,,,,,,,,*1.00,,,,,30%,審查資料,--,30%,面談,--,40%,,,,,,,,,,一、面談二、審查資料三、學科能力測驗成績,項目：修課紀錄(A)、課程學習成果(B、C)、多元表現(G、I、N)、學習歷程自述(P、Q) ,一、學測國文級分
義守大學,創意商品設計學系,國文,後標,3.0,英文,--,5.0,,,,,,,,,,*2.00,*1.00,,,,20%,審查資料,--,20%,面試,--,45%,,,,,,,,,,一、面試二、審查資料三、學測國文級分四、學測英文級分,項目：修課紀錄(A)、課程學習成果(B、C)、多元表現(F、N)、學習歷程自述(O、P) ,一、學測國文、英文之級分總和　二、學測國文級分　三、學測英文級分
亞洲大學,創意商品設計學系,國文,底標,3.0,社會,底標,3.0,,,,,,,,,,*1.00,*1.00,,,,30%,審查資料,--,30%,面試,--,40%,,,,,,,,,,一、面試二、審查資料三、學測國文級分四、學測社會級分,項目：修課紀錄(A)、課程學習成果(B、C、E)、多元表現(F、J、K、L、N)、學習歷程自述(P)、其他(R.其他有利審查資料) ,一、學測國文、社會之級分總和
國立中山大學,劇場藝術學系,國文,均標,6.0,英文,均標,6.0,,,,,,,,,,*1.50,*1.50,,,,30%,審查資料,--,30%,面試(含術科考試),70分,40%,,,,,,,,,,一、面試(含術科考試)二、審查資料三、學測國英級分總和四、學測國文級分,項目：修課紀錄(A)、課程學習成果(B、C、E)、多元表現(F、G、H、M、N)、學習歷程自述(O、P、Q)、其他(R.有利審查資料) ,一、學測國文、英文之級分總和　二、學測國文級分　三、學測英文級分
國立臺北藝術大學,劇場設計學系,國文,均標,5.0,英文,均標,6.0,,,,,,,,,,*1.00,*1.00,,,,40%,審查資料,--,40%,面試,75分,40%,,,,,,,,,,--,項目：修課紀錄(A)、課程學習成果(B)、多元表現(F、G、J、K、N)、學習歷程自述(O、P、Q)、其他(R.藝術或其他領域之作品) ,一、學測國文、英文之級分總和　二、學測國文級分　三、學測英文級分
國立臺灣藝術大學,古蹟藝術修護學系,國文,後標,--,英文,底標,--,社會,均標,--,,,,,,,*1.50,*1.00,*2.00,,,25%,審查資料,--,25%,口試,--,30%,,,,,,,,,,素描,項目：修課紀錄(A)、多元表現(F、H、J、M、N)、學習歷程自述(O、P、Q)、其他(R.作品集) ,一、學測國文、英文、社會之級分總和　二、學測社會級分　三、學測國文級分　四、學測英文級分
長榮大學,台灣文化創意產業學士學位學程,國文,--,5.5,,,,,,,,,,,,,*1.00,,,,,20%,審查資料,--,20%,面試,--,60%,,,,,,,,,,--,項目：修課紀錄(A)、課程學習成果(B、C)、多元表現(F、J、K、M、N)、學習歷程自述(O、P、Q)、其他(R.相關活動參與資料、S.其他有助於審查之資料) ,一、學測國文級分
銘傳大學,商品設計學系（桃園校區）,國文,後標,--,英文,後標,--,社會,後標,--,國英社,--,3,,,,*1.00,*1.00,*1.00,--,,40%,審查資料,--,40%,面試,70分,30%,,,,,,,,,,一、面試二、審查資料三、學測國文級分四、學測英文級分,項目：修課紀錄(A)、課程學習成果(B、C、E)、多元表現(F、J、K、M、N)、學習歷程自述(P、Q) ,一、學測國文、英文、社會之級分總和
中原大學,商業設計學系商業設計組,國文,--,--,英文,後標,--,國英,--,3,,,,,,,*1.00,*1.00,--,,,20%,審查資料,--,20%,設計與繪畫,--,10%,面試,60分,30%,,,,,,,一、面試二、設計與繪畫三、學科能力測驗成績四、審查資料,項目：修課紀錄(A)、課程學習成果(B、C、E)、多元表現(F、I、J、K、N)、學習歷程自述(O、P、Q) ,一、學測國文、英文之級分總和　二、學測國文級分
中原大學,商業設計學系產品設計組乙類,國文,--,--,英文,--,--,自然,均標,6,國英自,--,4,,,,*1.00,*1.00,*1.00,--,,30%,審查資料,--,30%,面試,--,30%,,,,,,,,,,一、面試二、審查資料三、學測國英自級分總和四、學測自然級分,項目：修課紀錄(A)、課程學習成果(C、D)、多元表現(F、J、K、L、N)、學習歷程自述(O) ,一、學測國文、英文、自然之級分總和　二、學測自然級分
中原大學,商業設計學系產品設計組甲類,--,--,--,,,,,,,,,,,,,--,,,,,0%,審查資料,--,0%,面試,--,30%,,,,,,,,,,彩繪技法,項目：修課紀錄(A)、課程學習成果(C、D)、多元表現(F、J、K、L、N)、學習歷程自述(O) ,(無)
銘傳大學,商業設計學系（桃園校區）,英文,後標,3.0,社會,後標,5.0,,,,,,,,,,*2.00,*2.00,,,,40%,審查資料,--,40%,面試,70分,30%,,,,,,,,,,一、面試二、學測英文級分三、學測社會級分,項目：修課紀錄(A)、課程學習成果(B、C)、多元表現(G、J、K、L、N)、學習歷程自述(O、P、Q) ,一、學測英文、社會之級分總和　二、學測英文級分　三、學測社會級分
國立臺灣藝術大學,多媒體動畫藝術學系,國文,後標,3,英文,後標,3,數學B,底標,--,,,,,,,*2.00,*2.00,--,,,20%,審查資料,--,20%,面試,--,35%,,,,,,,,,,素描,項目：修課紀錄(A)、課程學習成果(C)、多元表現(F、J、K、M、N)、學習歷程自述(P、Q) ,一、學測國文、英文、數學B之級分總和　二、學測國文級分　三、學測英文級分
實踐大學,工業產品設計學系(臺北校區),英文,後標,3.0,國英數B,--,5.0,,,,,,,,,,--,--,,,,0%,審查資料,--,0%,創意設計,70分,20%,作品集面試,--,35%,,,,,,,一、創意設計二、作品集面試三、學測英文級分,項目：多元表現(F、K、M、N)、學習歷程自述(O、P、Q)、其他(R.有利審查之作品及資料、S.對本系教學的了解) ,一、學測國文、英文、數學B之級分總和　二、學測數學B級分　三、學測國文級分
國立成功大學,工業設計學系,國文,均標,--,英文,均標,--,數學A,均標,--,自然,均標,--,國英數A自,--,3,*1.00,*1.50,*1.00,*1.50,--,35%,審查資料,--,35%,設計營,--,35%,,,,,,,,,,一、設計營二、學科能力測驗成績三、審查資料,項目：修課紀錄(A)、課程學習成果(B、C)、多元表現(F、G、K、N)、學習歷程自述(O、P、Q) ,一、學測國文、英文、數學A、自然之級分總和　二、學測英文級分
大同大學,工業設計學系,國文,--,--,英文,後標,4.5,數學A,後標,--,數學B,後標,--,國英,--,3,*1.50,*2.00,--,--,--,50%,審查資料,--,50%,面試,--,30%,,,,,,,,,,一、面試二、學測英文級分三、審查資料,項目：修課紀錄(A)、課程學習成果(B、C)、多元表現(F、N)、學習歷程自述(O、P)、其他(R.思考創造之具體經驗、S.其他有利審查項目) ,一、學測國文、英文之級分總和
國立高雄師範大學,工業設計學系,國文,均標,--,英文,均標,3,,,,,,,,,,*1.00,*1.00,,,,40%,審查資料,--,40%,面試,--,30%,,,,,,,,,,一、面試二、審查資料三、學測英文級分,項目：課程學習成果(C)、多元表現(F、G、J、K、N)、學習歷程自述(O)、其他(R.有利審查資料) ,一、學測國文、英文之級分總和　二、學測英文級分　三、學測國文級分
長庚大學,工業設計學系,國文,--,--,英文,均標,3,數學A,後標,--,數學B,後標,--,,,,*1.00,*1.50,--,--,,35%,審查資料,--,35%,面試,--,30%,,,,,,,,,,一、面試二、學測國英級分總和三、學測英文級分四、學測國文級分,項目：修課紀錄(A)、課程學習成果(B、C、D、E)、多元表現(F、J、K、M、N)、學習歷程自述(O、P、Q)、其他(R.有利審查之資料或作品) ,一、學測國文、英文之級分總和
大葉大學,工業設計學系,國文,--,10.0,英文,--,10.0,,,,,,,,,,--,--,,,,0%,審查資料,--,0%,面試,--,80%,,,,,,,,,,--,項目：修課紀錄(A)、課程學習成果(B)、多元表現(F、M、N)、學習歷程自述(Q)、其他(R.其他有利審查資料) ,一、學測國文、英文之級分總和　二、學測國文級分　三、學測英文級分
國立聯合大學,工業設計學系,國文,--,--,英文,後標,3,數學B,--,--,,,,,,,*2.00,*1.75,*2.00,,,30%,審查資料,--,30%,面試,--,40%,,,,,,,,,,一、學測國英數B級分總和二、面試三、學測英文級分四、學測數學B級分,項目：修課紀錄(A)、課程學習成果(B、C)、多元表現(F、M、N)、學習歷程自述(O、P、Q) ,一、學測國文、英文、數學B之級分總和
東海大學,工業設計學系(A組),國文,--,5.0,英文,均標,5.0,自然,--,5.0,,,,,,,*1.00,*2.00,*1.00,,,30%,審查資料,--,30%,面試,--,40%,,,,,,,,,,一、審查資料二、學測英文級分三、面試四、學測自然級分,項目：修課紀錄(A)、課程學習成果(B、D)、多元表現(F、G、I、K、N)、學習歷程自述(O)、其他(R.作品集) ,一、學測國文、英文、自然之級分總和　二、學測國文級分　三、學測英文級分　四、學測自然級分
東海大學,工業設計學系(B組),國文,--,5.0,英文,均標,5.0,社會,--,5.0,,,,,,,*1.00,*2.00,*1.00,,,30%,審查資料,--,30%,面試,--,40%,,,,,,,,,,一、審查資料二、學測英文級分三、面試四、學測社會級分,項目：修課紀錄(A)、課程學習成果(B、D)、多元表現(F、G、I、K、N)、學習歷程自述(O)、其他(R.作品集) ,一、學測國文、英文、社會之級分總和　二、學測國文級分　三、學測英文級分　四、學測社會級分
國立高雄大學,工藝與創意設計學系,國文,底標,4.0,英文,底標,4.0,社會,底標,4.0,,,,,,,*1.50,*1.50,*1.50,,,30%,審查資料,--,30%,面試,--,40%,,,,,,,,,,--,項目：修課紀錄(A)、課程學習成果(B、C、E)、多元表現(F、J、K、M、N)、學習歷程自述(O、P、Q) ,一、學測國文、英文、社會之級分總和
國立臺灣藝術大學,工藝設計學系,國文,均標,3,英文,均標,3,社會,均標,3,英聽,B級,--,,,,*1.00,*1.00,*1.00,--,,20%,審查資料,--,20%,面試,--,15%,造型設計,--,15%,,,,,,,素描,項目：修課紀錄(A)、課程學習成果(B、C、D、E)、多元表現(F、G、J、K、N)、學習歷程自述(O、P、Q) ,一、學測國文、英文、社會之級分總和　二、學測國文級分　三、學測英文級分　四、學測社會級分
玄奘大學,影劇藝術學系,國文,底標,3.0,,,,,,,,,,,,,*1.00,,,,,10%,審查資料,--,10%,面試,--,50%,,,,,,,,,,一、面試二、審查資料三、學測國文級分,項目：修課紀錄(A)、課程學習成果(B、C)、多元表現(F、G、M、N)、學習歷程自述(P) ,一、學測國文級分
輔仁大學,應用美術學系,國文,--,--,英文,--,4.5,數學B,--,--,,,,,,,*1.00,*1.00,*1.00,,,30%,審查資料,--,30%,面試,--,15%,,,,,,,,,,素描,項目：修課紀錄(A)、課程學習成果(C)、多元表現(G、J、K、M、N)、學習歷程自述(O、P)、其他(R.「設計與我」寫作) ,一、學測國文、英文、數學B之級分總和　二、學測英文級分　三、學測國文級分
國立臺南藝術大學,應用音樂學系,國文,後標,13.0,英文,後標,6.0,,,,,,,,,,*1.00,*1.50,,,,40%,審查資料,--,40%,面試,--,30%,,,,,,,,,,--,項目：修課紀錄(A)、課程學習成果(B、C)、多元表現(F、G、J、M、N)、學習歷程自述(O、P、Q) ,一、學測國文、英文之級分總和　二、學測國文級分　三、學測英文級分
國立臺南大學,戲劇創作與應用學系,國文,均標,--,英文,後標,--,社會,均標,--,國英社,--,3.5,,,,*1.00,*1.00,*1.00,--,,30%,審查資料,--,30%,面試,75分,40%,,,,,,,,,,一、學測國英社級分總和二、面試三、審查資料,項目：修課紀錄(A)、課程學習成果(B、C)、多元表現(F、G、J、K、N)、學習歷程自述(O、P)、其他(R.其他有利審查資料) ,一、學測國文、英文、社會之級分總和
國立臺灣大學,戲劇學系,國文,前標,5.0,英文,前標,3.5,數學B,均標,10.0,社會,均標,15.0,國英數B社,--,8.0,*1.00,*1.00,*1.00,*1.00,--,50%,審查資料,--,50%,口試,80分,30%,,,,,,,,,,一、指定項目甄試成績二、學測英文級分三、學測國文級分,項目：修課紀錄(A)、多元表現(J、K、M、N)、學習歷程自述(O、P、Q) ,一、學測國文、英文、數學B、社會之級分總和
中國文化大學,戲劇學系,國文,底標,5.0,英文,--,5.0,,,,,,,,,,*1.00,*1.00,,,,20%,審查資料,--,20%,面試,--,40%,,,,,,,,,,一、面試二、審查資料三、學測國文級分四、學測英文級分,項目：修課紀錄(A)、課程學習成果(B、C)、多元表現(F、K、M、N)、學習歷程自述(P、Q) ,一、學測國文、英文之級分總和　二、學測國文級分　三、學測英文級分
國立臺灣藝術大學,戲劇學系,國文,後標,9,英文,後標,9,社會,後標,9,英聽,B級,--,,,,*1.00,*1.00,*1.00,--,,50%,審查資料,--,50%,即興表演,--,5%,個人專長才藝,--,10%,聲音與肢體表情測驗,--,5%,面試,--,10%,一、指定項目甄試成績二、面試三、個人專長才藝四、聲音與肢體表情測驗,項目：修課紀錄(A)、課程學習成果(B、C、D、E)、多元表現(G、H、J、M、N)、學習歷程自述(O、P、Q)、其他(R.參與戲劇相關活動資料) ,一、學測國文、英文、社會之級分總和　二、學測國文級分　三、學測英文級分　四、學測社會級分
國立臺北藝術大學,新媒體藝術學系,英文,後標,8,數學A,後標,--,數學B,均標,--,自然,均標,12,,,,*1.00,--,--,*2.00,,50%,審查資料,--,50%,面試,70分,25%,,,,,,,,,,--,項目：修課紀錄(A)、課程學習成果(C)、多元表現(J、K、N)、學習歷程自述(P、Q)、其他(R.藝術或科技相關成果) ,一、學測英文、自然之級分總和　二、學測自然級分　三、學測英文級分
玄奘大學,時尚設計學系,國文,--,5.0,,,,,,,,,,,,,*1.00,,,,,10%,審查資料,--,10%,面試,--,60%,,,,,,,,,,--,項目：修課紀錄(A)、課程學習成果(B、C)、多元表現(F、J、K、M、N)、學習歷程自述(Q) ,一、學測國文級分
實踐大學,時尚設計學系整體造型設計組(高雄校區),國文,--,15.0,,,,,,,,,,,,,--,,,,,0%,審查資料,--,0%,面試,--,50%,,,,,,,,,,--,項目：修課紀錄(A)、課程學習成果(B、C)、多元表現(F、G、J、K、N)、學習歷程自述(P、Q) ,一、學測國文級分
亞洲大學,時尚設計學系時尚服裝設計組,國文,底標,8.0,英文,底標,6.0,國英,--,3.0,,,,,,,*1.00,*1.00,--,,,30%,審查資料,--,30%,面試,--,40%,,,,,,,,,,一、面試二、審查資料三、學測國文級分四、學測英文級分,項目：修課紀錄(A)、課程學習成果(B、C、E)、多元表現(F、G、I、K、N)、學習歷程自述(P、Q)、其他(R.手繪技巧、S.流行資訊收集) ,一、學測國文、英文之級分總和
亞洲大學,時尚設計學系服飾創意設計組,國文,底標,8.0,社會,底標,6.0,國社,--,3.0,,,,,,,*1.00,*1.00,--,,,30%,審查資料,--,30%,面試,--,40%,,,,,,,,,,一、面試二、審查資料三、學測國文級分四、學測社會級分,項目：修課紀錄(A)、課程學習成果(B、C、E)、多元表現(F、G、I、K、N)、學習歷程自述(P、Q)、其他(R.手繪技巧、S.流行資訊收集) ,一、學測國文、社會之級分總和
