college_name,department_name,first_step_one_subject,first_step_one_point,first_step_one_ratio,first_step_two_subject,first_step_two_point,first_step_two_ratio,first_step_three_subject,first_step_three_point,first_step_three_ratio,first_step_four_subject,first_step_four_point,first_step_four_ratio,first_step_five_subject,first_step_five_point,first_step_five_ratio,second_step_one_ratio,second_step_two_ratio,second_step_three_ratio,second_step_four_ratio,second_step_five_ratio,second_step_all_ratio,second_step_one_subject,second_step_one_point,second_step_one_all_ratio,second_step_two_subject,second_step_two_point,second_step_two_all_ratio,second_step_three_subject,second_step_three_point, second_step_three_all_ratio,second_step_four_subject,second_step_four_point,second_step_four_all_ratio,second_step_five_subject,second_step_five_point,second_step_five_all_ratio,final_order,thing,order_select
逢甲大學,財務金融學系,國文,--,--,英文,後標,--,數學B,後標,--,國英數B,--,3,,,,*1.00,*1.50,*1.00,--,,40%,審查資料,--,40%,面試,--,30%,,,,,,,,,,一、學測英文級分二、學測數學B級分三、面試四、審查資料,項目：修課紀錄(A)、課程學習成果(B、E)、多元表現(F、G、H、M、N)、學習歷程自述(O、P、Q)、其他(R.其他有利審查資料) ,一、學測國文、英文、數學B之級分總和　二、學測英文級分
國立中央大學,財務金融學系,國文,前標,10.0,英文,前標,10.0,數學B,前標,10.0,社會,均標,8.0,英數B社,--,3.0,*1.00,*1.25,*1.25,*1.00,--,30%,審查資料,--,30%,,,,,,,,,,,,,一、指定項目甄試成績二、學測英文級分三、學測數學B級分,項目：修課紀錄(A)、課程學習成果(B、C、E)、多元表現(F、G、J、M、N)、學習歷程自述(O、P、Q)、其他(R.個人資料表) ,一、學測國文、英文、數學B、社會之級分總和
靜宜大學,財務金融學系,國文,後標,3,英文,--,--,,,,,,,,,,*1.00,*1.00,,,,40%,審查資料,--,40%,面試,--,30%,,,,,,,,,,一、學測英文級分二、學測國文級分三、面試四、審查資料,項目：修課紀錄(A)、多元表現(F、G、N)、學習歷程自述(P)、其他(R.其他有利審查資料) ,一、學測國文、英文之級分總和　二、學測英文級分　三、學測國文級分
國立東華大學,財務金融學系,國文,--,--,英文,--,3,數學B,均標,--,國英數B,--,8,,,,*1.00,*1.50,*1.50,--,,35%,審查資料,--,35%,面試,--,35%,,,,,,,,,,一、學測英文級分二、學測數學B級分三、面試四、學測國文級分,項目：修課紀錄(A)、課程學習成果(B、C、D、E)、多元表現(F、J、L、M、N)、學習歷程自述(O、P、Q) ,一、學測國文、英文、數學B之級分總和　二、學測英文級分　三、學測數學B級分
國立屏東大學,財務金融學系,國文,--,--,英文,底標,4.5,數學B,底標,6,社會,--,3,,,,*1.00,*2.00,*2.00,*1.50,,50%,審查資料,--,50%,,,,,,,,,,,,,一、學測數學B級分二、學測英文級分三、學測社會級分四、審查資料,項目：修課紀錄(A)、課程學習成果(B、C、E)、多元表現(F、G、J、L、N)、學習歷程自述(O、P、Q) ,一、學測國文、英文、數學B、社會之級分總和　二、學測數學B級分　三、學測英文級分　四、學測社會級分
國立中正大學,財務金融學系,國文,--,--,英文,前標,4,數學B,前標,3,國英數B,--,8,,,,*1.00,*2.00,*2.00,--,,50%,審查資料,--,50%,面試,--,25%,,,,,,,,,,一、面試二、審查資料三、學測英文級分四、學測數學B級分,項目：修課紀錄(A)、課程學習成果(B)、多元表現(F、L、M、N)、學習歷程自述(O、P、Q)、其他(R.自傳(上述未盡事宜)) ,一、學測國文、英文、數學B之級分總和　二、學測英文級分
世新大學,財務金融學系,國文,--,5.0,數學B,底標,4.0,社會,--,3.0,,,,,,,*2.00,*1.00,*1.50,,,35%,審查資料,--,35%,面試,--,30%,,,,,,,,,,一、面試二、學測數學B級分三、學測國文級分四、學科能力測驗成績,項目：修課紀錄(A)、課程學習成果(B、C)、多元表現(F、N)、學習歷程自述(O、P、Q)、其他(R.其他有利審查資料) ,一、學測國文、數學B、社會之級分總和
國立暨南國際大學,財務金融學系,英文,--,6.0,數學B,均標,3.0,,,,,,,,,,*1.50,*1.50,,,,40%,審查資料,--,40%,面試,--,30%,,,,,,,,,,一、面試二、學測數學B級分三、學測英文級分,項目：修課紀錄(A)、課程學習成果(B、C、E)、多元表現(F、G、L、M、N)、學習歷程自述(O、P、Q) ,一、學測英文、數學B之級分總和
南華大學,財務金融學系,國文,底標,3,數學B,--,--,,,,,,,,,,*2.00,*1.00,,,,20%,審查資料,--,20%,面試,--,45%,,,,,,,,,,一、面試,項目：修課紀錄(A)、課程學習成果(B)、多元表現(F、I、J、M、N)、學習歷程自述(O、P、Q)、其他(R.其他有利審查資料) ,一、學測國文、數學B之級分總和
真理大學,財務金融學系,國文,底標,3.0,英文,--,3.0,社會,--,3.0,,,,,,,*2.00,*1.50,*2.00,,,20%,審查資料,--,20%,面試,--,40%,,,,,,,,,,一、面試二、學測國文級分三、學測社會級分四、學測英文級分,項目：修課紀錄(A)、課程學習成果(B、E)、多元表現(F、G、H、I、N)、學習歷程自述(O、P、Q) ,一、學測國文、英文、社會之級分總和　二、學測國文級分　三、學測社會級分　四、學測英文級分
國立嘉義大學,財務金融學系,國文,--,10.0,英文,--,5.0,數學B,均標,3.0,,,,,,,*1.50,*1.50,*2.00,,,50%,審查資料,--,50%,,,,,,,,,,,,,一、學測數學B級分二、學測英文級分三、指定項目甄試成績四、學測國文級分,項目：修課紀錄(A)、課程學習成果(E)、多元表現(F、L、N)、學習歷程自述(O、P、Q) ,一、學測國文、英文、數學B之級分總和　二、學測數學B級分　三、學測英文級分　四、學測國文級分
中信金融管理學院,財務金融學系,國文,--,3,數學A,均標,--,數學B,均標,--,,,,,,,*1.00,--,--,,,50%,審查資料,50分,50%,,,,,,,,,,,,,一、學測國文級分二、指定項目甄試成績,項目：修課紀錄(A)、多元表現(G、H、J、M、N)、學習歷程自述(P、Q) ,一、學測國文之級分總和
國立聯合大學,財務金融學系,國文,--,--,英文,均標,8,數學B,--,5,國英數B社,--,3,,,,*1.00,*1.50,*1.50,--,,40%,審查資料,--,40%,面試,60分,30%,,,,,,,,,,一、面試二、審查資料三、學測國英數B社級分總和四、學測英文級分,項目：修課紀錄(A)、多元表現(F、N)、學習歷程自述(P、Q)、其他(R.自傳、S.其他參考選繳資料) ,一、學測國文、英文、數學B、社會之級分總和
大葉大學,財務金融學系(公司財務組),國文,--,7.0,英文,底標,7.0,社會,--,7.0,,,,,,,*2.00,*1.00,*1.50,,,10%,審查資料,60分,10%,面試,60分,50%,,,,,,,,,,一、指定項目甄試成績二、審查資料三、面試四、學測國文級分,項目：修課紀錄(A)、課程學習成果(B)、多元表現(F、G、N)、學習歷程自述(O、P、Q) ,一、學測國文、英文、社會之級分總和　二、學測國文級分　三、學測英文級分　四、學測社會級分
大葉大學,財務金融學系(投資管理組),國文,--,3.5,英文,底標,3.5,,,,,,,,,,*2.00,*1.00,,,,10%,審查資料,60分,10%,面試,60分,50%,,,,,,,,,,一、指定項目甄試成績二、審查資料三、面試四、學測國文級分,項目：修課紀錄(A)、課程學習成果(B)、多元表現(F、G、N)、學習歷程自述(O、P、Q) ,一、學測國文、英文之級分總和　二、學測國文級分　三、學測英文級分
實踐大學,財務金融學系(臺北校區),國文,底標,7.0,英文,底標,3.0,,,,,,,,,,*1.00,*1.00,,,,20%,審查資料,60分,20%,面試,60分,45%,,,,,,,,,,一、面試二、學測英文級分三、學測國文級分,項目：修課紀錄(A)、學習歷程自述(P)、其他(R.其他有利審查資料) ,一、學測國文、英文之級分總和　二、學測國文級分
大葉大學,財務金融學系(銀行專業組),國文,底標,3.5,英文,--,3.5,,,,,,,,,,*2.00,*1.00,,,,10%,審查資料,60分,10%,面試,60分,50%,,,,,,,,,,一、指定項目甄試成績二、審查資料三、面試四、學測國文級分,項目：修課紀錄(A)、課程學習成果(B)、多元表現(F、G、N)、學習歷程自述(O、P、Q) ,一、學測國文、英文之級分總和　二、學測國文級分　三、學測英文級分
長榮大學,財務金融學系(青年儲蓄帳戶組),國文,底標,--,,,,,,,,,,,,,--,,,,,0%,審查資料,--,0%,面試,--,30%,,,,,,,,,,一、審查資料二、面試,項目：修課紀錄(A)、學習歷程自述(P、Q)、其他(R.其他有利審查之資料、S.體驗資歷（體驗學習報告及雙週誌）) ,(無)
中信金融管理學院,財務金融學系(青年儲蓄帳戶組),國文,均標,--,,,,,,,,,,,,,--,,,,,0%,審查資料,--,0%,,,,,,,,,,,,,一、指定項目甄試成績,項目：修課紀錄(A)、多元表現(G、H、J、M、N)、學習歷程自述(P、Q)、其他(R.體驗資歷) ,(無)
淡江大學,財務金融學系全球財務管理全英語學士班,國文,--,3.0,英文,均標,3.0,數學B,--,3.0,,,,,,,*1.00,*1.00,*1.00,,,40%,審查資料,--,40%,面試,--,30%,,,,,,,,,,一、學科能力測驗成績二、審查資料三、面試四、學測數學B級分,項目：修課紀錄(A)、課程學習成果(B、E)、多元表現(F、G、I、L、N)、學習歷程自述(O、P、Q) ,一、學測國文、英文、數學B之級分總和
銘傳大學,財務金融學系國際金融管理組（臺北校區）,國文,底標,3,英文,--,3,數學B,--,--,,,,,,,*1.00,*2.00,*1.00,,,40%,審查資料,--,40%,面試,70分,15%,,,,,,,,,,一、學測國英數B級分總和二、審查資料三、面試四、學測國文級分,項目：修課紀錄(A)、課程學習成果(B、C)、多元表現(F、G、H、J、N)、學習歷程自述(P) ,一、學測國文、英文、數學B之級分總和
亞洲大學,財務金融學系投資理財組,國文,後標,--,英文,--,3,社會,--,6,,,,,,,*1.00,--,*1.00,,,30%,審查資料,--,30%,面試,--,40%,,,,,,,,,,一、面試二、審查資料三、學測國英社級分總和,項目：課程學習成果(B)、多元表現(F、G、K、M、N)、學習歷程自述(O、P、Q) ,一、學測國文、英文、社會之級分總和　二、學測英文級分　三、學測國文級分　四、學測社會級分
長榮大學,財務金融學系投資資訊組,國文,--,10,英文,--,5.5,數學B,--,--,社會,底標,--,,,,*1.00,--,*1.00,*1.00,,10%,審查資料,--,10%,面試,--,50%,,,,,,,,,,一、學測國文級分二、面試三、學測社會級分四、學測國英數B社級分總和,項目：修課紀錄(A)、課程學習成果(B、E)、多元表現(F、G、H、M、N)、學習歷程自述(P、Q)、其他(R.其他有利審查之資料) ,一、學測國文、英文、數學B、社會之級分總和　二、學測國文級分
長榮大學,財務金融學系產業實習組,國文,--,5.5,數學B,--,--,社會,底標,10,,,,,,,*1.00,*1.00,*1.00,,,10%,審查資料,--,10%,面試,--,50%,,,,,,,,,,一、學測國文級分二、面試三、學測社會級分四、學測國數B社級分總和,項目：修課紀錄(A)、課程學習成果(B、E)、多元表現(F、G、H、M、N)、學習歷程自述(P、Q)、其他(R.其他有利審查之資料) ,一、學測國文、數學B、社會之級分總和　二、學測社會級分
中國文化大學,財務金融學系財務金融組,國文,底標,3.0,英文,--,3.0,,,,,,,,,,*1.00,*1.00,,,,30%,審查資料,--,30%,面試,--,40%,,,,,,,,,,一、學測英文級分二、學測國文級分三、學測國英級分總和四、學科能力測驗成績,項目：修課紀錄(A)、課程學習成果(B)、多元表現(F、G、H、I、N)、學習歷程自述(P、Q) ,一、學測國文、英文之級分總和　二、學測英文級分　三、學測國文級分
銘傳大學,財務金融學系財務金融組（臺北校區）,國文,底標,3,英文,--,--,數學B,--,3,,,,,,,*1.00,*1.00,*2.00,,,40%,審查資料,--,40%,面試,70分,15%,,,,,,,,,,一、學測國英數B級分總和二、審查資料三、面試四、學測國文級分,項目：修課紀錄(A)、課程學習成果(B、C)、多元表現(F、G、H、J、N)、學習歷程自述(P) ,一、學測國文、英文、數學B之級分總和
長榮大學,財務金融學系金融理財組,國文,底標,6,數學B,--,--,社會,--,10,,,,,,,*1.00,*1.00,*1.00,,,10%,審查資料,--,10%,面試,--,50%,,,,,,,,,,一、學測國文級分二、面試三、學測社會級分四、學測國數B社級分總和,項目：修課紀錄(A)、課程學習成果(B、E)、多元表現(F、G、H、M、N)、學習歷程自述(P、Q)、其他(R.其他有利審查之資料) ,一、學測國文、數學B、社會之級分總和　二、學測社會級分
長榮大學,財務金融學系金融科技組,國文,底標,10,英文,--,6,數學B,--,--,,,,,,,*1.00,*1.00,*1.00,,,10%,審查資料,--,10%,面試,--,50%,,,,,,,,,,一、學測國文級分二、面試三、學測英文級分四、學測國英數B級分總和,項目：修課紀錄(A)、課程學習成果(B、E)、多元表現(F、G、H、M、N)、學習歷程自述(P、Q)、其他(R.其他有利審查之資料) ,一、學測國文、英文、數學B之級分總和　二、學測國文級分
亞洲大學,財務金融學系金融科技組,國文,後標,6,英文,--,3,社會,後標,--,,,,,,,*1.00,--,*1.00,,,30%,審查資料,--,30%,面試,--,40%,,,,,,,,,,一、面試二、審查資料三、學測國英社級分總和,項目：課程學習成果(B)、多元表現(F、G、K、M、N)、學習歷程自述(O、P、Q) ,一、學測國文、英文、社會之級分總和　二、學測英文級分　三、學測國文級分　四、學測社會級分
中國文化大學,財務金融學系金融行銷組,國文,底標,3.0,社會,--,3.0,,,,,,,,,,*1.00,*1.00,,,,30%,審查資料,--,30%,面試,--,40%,,,,,,,,,,一、學測國文級分二、學測國社級分總和三、學科能力測驗成績四、審查資料,項目：修課紀錄(A)、課程學習成果(B)、多元表現(F、G、H、I、N)、學習歷程自述(P、Q) ,一、學測國文、社會之級分總和　二、學測國文級分
銘傳大學,財務金融學系（青年儲蓄帳戶組．臺北校區）,國文,底標,--,,,,,,,,,,,,,--,,,,,0%,審查資料,--,0%,面試,70分,40%,,,,,,,,,,一、審查資料二、面試,項目：其他(R.體驗資歷（體驗學習報告及雙週誌）) ,(無)
義守大學,財務金融管理學系,國文,後標,3.0,英文,--,5.0,,,,,,,,,,*2.00,*1.75,,,,35%,審查資料,--,35%,面試,--,30%,,,,,,,,,,一、審查資料二、面試三、學測國文級分四、學測英文級分,項目：修課紀錄(A)、課程學習成果(B、C)、多元表現(F、N)、學習歷程自述(O、P) ,一、學測國文、英文之級分總和　二、學測國文級分　三、學測英文級分
國立政治大學,財政學系,國文,前標,4.0,英文,前標,3.0,數學A,前標,2.5,國英數A,--,5.0,,,,*1.00,*1.00,*1.00,--,,40%,審查資料,--,40%,面試,--,30%,,,,,,,,,,一、面試二、審查資料三、學測數學A級分四、學測英文級分,項目：修課紀錄(A)、多元表現(F、L、N)、學習歷程自述(O、P、Q)、其他(R.其它有利申請文件) ,一、學測國文、英文、數學A之級分總和　二、學測英文級分　三、學測國文級分
國立臺北大學,財政學系,國文,均標,--,英文,均標,3,數學A,均標,4,社會,均標,--,國英數A社,--,5,*1.00,*1.25,*1.25,*1.00,--,40%,審查資料,--,40%,面試,--,30%,,,,,,,,,,一、學測國英數A社級分總和二、面試三、審查資料四、學測英文級分,項目：修課紀錄(A)、課程學習成果(B、C、E)、多元表現(F、H、J、L、N)、學習歷程自述(O、P、Q) ,一、學測國文、英文、數學A、社會之級分總和　二、學測數學A級分　三、學測英文級分
國立臺北大學,財政學系(飛鳶組),國文,均標,--,英文,均標,5,數學A,均標,6,社會,均標,--,國英數A社,--,7,*1.00,*1.25,*1.25,*1.00,--,30%,審查資料,--,30%,面試,--,35%,,,,,,,,,,一、學測國英數A社級分總和二、面試三、審查資料四、學測英文級分,項目：修課紀錄(A)、課程學習成果(B、C、E)、多元表現(F、H、J、L、N)、學習歷程自述(O、P、Q) ,一、學測國文、英文、數學A、社會之級分總和　二、學測數學A級分　三、學測英文級分
逢甲大學,財稅學系,國文,--,--,英文,後標,--,數學B,--,--,社會,後標,3,,,,*1.50,*1.50,*1.50,*1.00,,40%,審查資料,--,40%,面試,--,30%,,,,,,,,,,一、學測英文級分二、學測數學B級分三、學測國文級分四、學測社會級分,項目：修課紀錄(A)、課程學習成果(B、C)、多元表現(F、G、I、M、N)、學習歷程自述(O、P、Q)、其他(R.其他有助於審查資料) ,一、學測國文、英文、數學B、社會之級分總和
國立陽明交通大學,資訊管理與財務金融學系財務金融組,國文,前標,--,英文,前標,4,數學A,前標,4,,,,,,,*1.00,*2.00,*2.00,,,40%,審查資料,--,40%,口試,--,30%,,,,,,,,,,一、口試二、審查資料三、學測數學A級分四、學測英文級分,項目：修課紀錄(A)、課程學習成果(B、C、D)、多元表現(F、M、N)、學習歷程自述(P、Q) ,一、學測國文、英文、數學A之級分總和
國立陽明交通大學,資訊管理與財務金融學系資訊管理組,英文,前標,8,數學A,前標,4,自然,前標,--,,,,,,,*1.50,*2.00,*1.00,,,40%,審查資料,--,40%,口試,--,30%,,,,,,,,,,一、口試二、審查資料三、學測數學A級分四、學測英文級分,項目：修課紀錄(A)、課程學習成果(B、C、D)、多元表現(F、M、N)、學習歷程自述(P、Q) ,一、學測英文、數學A、自然之級分總和
國立臺灣大學,農業經濟學系,國文,前標,--,英文,前標,4,數學A,前標,3,,,,,,,*1.00,*1.00,*1.00,,,40%,審查資料,--,40%,口試,--,35%,,,,,,,,,,一、學科能力測驗成績二、口試三、學測數學A級分四、學測英文級分,項目：修課紀錄(A)、課程學習成果(B、C、D、E)、多元表現(F、J、K、M、N)、學習歷程自述(O、P、Q)、其他(R.個人資料表) ,一、學測國文、英文、數學A之級分總和　二、學測英文級分　三、學測國文級分
國立政治大學,金融學系,國文,前標,4.0,英文,前標,3.0,數學A,前標,3.0,國英數A,--,6.0,,,,*1.00,*1.50,*2.00,--,,40%,審查資料,--,40%,面試,--,35%,,,,,,,,,,一、面試二、學測數學A級分三、學測英文級分四、學測國文級分,項目：修課紀錄(A)、課程學習成果(B)、多元表現(F、G、J、M、N)、學習歷程自述(O、P、Q) ,一、學測國文、英文、數學A之級分總和　二、學測數學A級分　三、學測英文級分　四、學測國文級分
銘傳大學,金融科技應用學士學位學程（桃園校區）,國文,底標,3.0,社會,底標,3.0,,,,,,,,,,*2.00,*1.50,,,,30%,審查資料,--,30%,面試,70分,35%,,,,,,,,,,一、面試二、審查資料三、學測國社級分總和四、學測國文級分,項目：修課紀錄(A)、課程學習成果(B、C、D、E)、多元表現(F、G、I、M、N)、學習歷程自述(O、P、Q) ,一、學測國文、社會之級分總和　二、學測國文級分
銘傳大學,金融科技應用學士學位學程（青年儲蓄帳戶組．桃園校區）,國文,底標,--,社會,底標,--,,,,,,,,,,--,--,,,,0%,審查資料,--,0%,面試,70分,40%,,,,,,,,,,一、面試二、審查資料,項目：其他(R.體驗資歷（體驗學習報告及雙週誌）) ,(無)
國立高雄大學,金融管理學系,國文,均標,--,英文,均標,3,數學B,均標,3,社會,均標,--,,,,*1.00,*1.50,*1.50,*1.00,,30%,審查資料,--,30%,面試,--,35%,,,,,,,,,,一、面試二、審查資料三、學測英文級分四、學測數學B級分,項目：修課紀錄(A)、課程學習成果(B)、多元表現(F、G、L、M、N)、學習歷程自述(O、P、Q) ,一、學測國文、英文、數學B、社會之級分總和　二、學測英文級分　三、學測數學B級分　四、學測國文級分
國立高雄大學,金融管理學系(願景組),國文,均標,--,英文,均標,3,數學B,均標,3,社會,均標,--,,,,*1.00,*1.50,*1.50,*1.00,,30%,審查資料,--,30%,面試,--,35%,,,,,,,,,,一、面試二、審查資料三、學測英文級分四、學測數學B級分,項目：修課紀錄(A)、課程學習成果(B)、多元表現(F、G、L、M、N)、學習歷程自述(O、P、Q) ,一、學測國文、英文、數學B、社會之級分總和　二、學測英文級分　三、學測數學B級分　四、學測國文級分
實踐大學,金融管理學系投資分析組(高雄校區),自然,底標,5.5,,,,,,,,,,,,,--,,,,,0%,審查資料,--,0%,面試,--,50%,,,,,,,,,,一、面試,項目：修課紀錄(A)、課程學習成果(B)、多元表現(G、H、L、M、N)、學習歷程自述(P、Q) ,一、學測自然級分
實踐大學,金融管理學系數位金融組(高雄校區),英文,底標,5.5,,,,,,,,,,,,,--,,,,,0%,審查資料,--,0%,面試,--,50%,,,,,,,,,,一、面試,項目：修課紀錄(A)、課程學習成果(B)、多元表現(G、H、L、M、N)、學習歷程自述(P、Q) ,一、學測英文級分
實踐大學,金融管理學系金融商品組(高雄校區),社會,底標,5.5,,,,,,,,,,,,,--,,,,,0%,審查資料,--,0%,面試,--,50%,,,,,,,,,,一、面試,項目：修課紀錄(A)、課程學習成果(B)、多元表現(G、H、L、M、N)、學習歷程自述(P、Q) ,一、學測社會級分
實踐大學,金融管理學系金融實務組(高雄校區),國文,底標,5.0,,,,,,,,,,,,,--,,,,,0%,審查資料,--,0%,面試,--,50%,,,,,,,,,,一、面試,項目：修課紀錄(A)、課程學習成果(B)、多元表現(G、H、L、M、N)、學習歷程自述(P、Q) ,一、學測國文級分
中信金融管理學院,金融管理學院學士班,國文,均標,3.0,,,,,,,,,,,,,*1.00,,,,,50%,審查資料,50分,50%,,,,,,,,,,,,,一、學測國文級分二、指定項目甄試成績,項目：修課紀錄(A)、多元表現(G、H、J、M、N)、學習歷程自述(P、Q) ,一、學測國文級分
國立臺北大學,金融與合作經營學系,國文,均標,--,英文,均標,6,數學A,均標,3,社會,--,--,,,,*1.00,*2.00,*2.00,*1.00,,50%,審查資料,--,50%,面試,--,20%,,,,,,,,,,一、面試二、學測國英數A社級分總和三、審查資料四、學測英文級分,項目：修課紀錄(A)、課程學習成果(B、C、D、E)、多元表現(F、G、I、M、N)、學習歷程自述(O、P、Q)、其他(R.外語能力學習歷程心得、S.資訊能力學習歷程心得、T.作品創作過程描述反思) ,一、學測國文、英文、數學A、社會之級分總和　二、學測英文級分　三、學測數學A級分　四、學測國文級分
國立臺北大學,金融與合作經營學系(飛鳶組),國文,均標,--,英文,均標,7,數學A,均標,6,,,,,,,*1.00,*1.00,*1.00,,,50%,審查資料,--,50%,,,,,,,,,,,,,一、審查資料二、學測國英數A級分總和三、學測數學A級分四、學測英文級分,項目：修課紀錄(A)、課程學習成果(B、C、D、E)、多元表現(F、G、I、M、N)、學習歷程自述(O、P、Q)、其他(R.外語能力學習歷程心得、S.資訊能力學習歷程心得、T.作品創作過程描述反思) ,一、學測國文、英文、數學A之級分總和　二、學測英文級分　三、學測數學A級分　四、學測國文級分
輔仁大學,金融與國際企業學系,國文,--,--,英文,均標,5,數學B,--,--,國數B,--,3,,,,*1.00,*2.00,*2.00,--,,50%,審查資料,--,50%,面試,--,25%,,,,,,,,,,一、學科能力測驗成績二、面試三、審查資料四、學測英文級分,項目：修課紀錄(A)、多元表現(F、J、L、M、N) ,一、學測國文、英文、數學B之級分總和
國立政治大學,風險管理與保險學系,國文,前標,3,英文,前標,3,數學A,前標,3,社會,--,--,國英數A社,--,4,*1.00,*1.50,*1.50,*1.00,--,40%,審查資料,--,40%,面試,--,35%,,,,,,,,,,一、面試二、學測英文級分三、學測數學A級分四、學測國文級分,項目：修課紀錄(A)、課程學習成果(B、C)、多元表現(F、M、N)、學習歷程自述(P、Q) ,一、學測國文、英文、數學A、社會之級分總和　二、學測英文級分　三、學測數學A級分　四、學測國文級分
淡江大學,風險管理與保險學系,國文,--,3,英文,--,3,數學B,後標,3,社會,--,--,,,,*1.00,*1.00,*1.00,*1.00,,40%,審查資料,--,40%,面試,--,30%,,,,,,,,,,一、學科能力測驗成績二、審查資料三、學測英文級分四、學測數學B級分,項目：修課紀錄(A)、課程學習成果(B、E)、多元表現(F、M、N)、學習歷程自述(O、P、Q) ,一、學測國文、英文、數學B、社會之級分總和
逢甲大學,風險管理與保險學系,國文,--,--,英文,後標,--,數學B,--,--,社會,--,--,國英數B社,--,3,*2.00,*2.00,*2.00,*1.00,--,40%,審查資料,--,40%,面試,--,30%,,,,,,,,,,一、審查資料二、學測英文級分三、學測數學B級分四、面試,項目：修課紀錄(A)、課程學習成果(B)、多元表現(F、G、H、I、N)、學習歷程自述(O、P、Q)、其他(R.其他有利審查資料) ,一、學測國文、英文、數學B、社會之級分總和　二、學測國文級分
實踐大學,風險管理與保險學系(臺北校區),國文,--,7.0,英文,--,3.0,社會,底標,5.0,,,,,,,*1.50,*1.50,*1.00,,,20%,審查資料,--,20%,面試,--,40%,,,,,,,,,,一、面試二、學測英文級分三、學測國文級分,項目：修課紀錄(A)、課程學習成果(B)、多元表現(F、H、J、L、N)、學習歷程自述(P) ,一、學測國文、英文、社會之級分總和　二、學測國文級分　三、學測社會級分
銘傳大學,風險管理與保險學系保險金融與行銷組（臺北校區）,國文,底標,10.0,社會,--,3.0,,,,,,,,,,*1.00,*1.00,,,,40%,審查資料,--,40%,面試,70分,30%,,,,,,,,,,一、面試二、學科能力測驗成績三、學測社會級分,項目：修課紀錄(A)、課程學習成果(B、E)、多元表現(F、G、H、M、N)、學習歷程自述(O、P、Q) ,一、學測國文、社會之級分總和
銘傳大學,風險管理與保險學系風險管理組（臺北校區）,國文,底標,10.0,數學B,底標,3.0,社會,--,8.0,,,,,,,*1.00,*1.00,*1.00,,,40%,審查資料,--,40%,面試,70分,25%,,,,,,,,,,一、面試二、學科能力測驗成績三、學測數學B級分,項目：修課紀錄(A)、課程學習成果(B、E)、多元表現(F、G、L、M、N)、學習歷程自述(O、P、Q) ,一、學測國文、數學B、社會之級分總和
銘傳大學,風險管理與保險學系（青年儲蓄帳戶組．臺北校區）,國文,底標,--,,,,,,,,,,,,,--,,,,,0%,審查資料,--,0%,面試,70分,40%,,,,,,,,,,一、審查資料二、面試,項目：其他(R.體驗資歷（體驗學習報告及雙週誌）) ,(無)
